10.221.121.169;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.169;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.169;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.170;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.170;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.170;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.171;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.171;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.171;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.172;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.172;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.172;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.173;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.173;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.173;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.174;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.174;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.174;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.175;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.175;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.175;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.176;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.176;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.176;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.177;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.177;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.177;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.178;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.178;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.178;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.179;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.179;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.179;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.180;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.180;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.180;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.181;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.181;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.181;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.182;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.182;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.182;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.183;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.183;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.183;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.184;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.184;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.184;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.185;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.185;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.185;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.186;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.186;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.186;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.187;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.187;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.187;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.188;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.188;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.188;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.189;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.189;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.189;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.190;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.190;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.190;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.191;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.191;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.191;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.192;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.192;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.192;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.193;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.193;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.193;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.194;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.194;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.194;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.195;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.195;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.195;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.196;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.196;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.196;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.197;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.197;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.197;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.198;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.198;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.198;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.199;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.199;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.199;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.200;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.200;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.200;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.201;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.201;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.201;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.202;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.202;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.202;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.203;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.203;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.203;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.204;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.204;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.204;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.205;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.205;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.205;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.206;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.206;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.206;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.207;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.207;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.207;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.208;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.208;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.208;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.209;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.209;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.209;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.210;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.210;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.210;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.211;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.211;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.211;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.212;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.212;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.212;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.213;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.213;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.213;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.214;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.214;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.214;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.215;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.215;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.215;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.216;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.216;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.216;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.217;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.217;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.217;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.218;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.218;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.218;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.219;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.219;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.219;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.220;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.220;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.220;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.221;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.221;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.221;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.222;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.222;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.222;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.223;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.223;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.223;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.224;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.224;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.224;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.225;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.225;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.225;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.226;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.226;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.226;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.227;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.227;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.227;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.228;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.228;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.228;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.229;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.229;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.229;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.230;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.230;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.230;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.231;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.231;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.231;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.232;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.232;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.232;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.233;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.233;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.233;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.234;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.234;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.234;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.235;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.235;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.235;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.236;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.236;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.236;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.237;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.237;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.237;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.238;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.238;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.238;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.239;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.239;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.239;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.240;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.240;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.240;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.241;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.241;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.241;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.242;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.242;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.242;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.243;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.243;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.243;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.244;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.244;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.244;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.245;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.245;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.245;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.246;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.246;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.246;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.247;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.247;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.247;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.248;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.248;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.248;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.249;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.249;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.249;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.250;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.250;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.250;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.251;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.251;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.251;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.252;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.252;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.252;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.253;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.253;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.253;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.254;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.254;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.121.254;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.121.0/24;
10.221.21.1;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.1;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.1;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.2;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.2;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.2;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.3;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.3;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.3;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.4;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.4;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.4;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.5;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.5;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.5;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.6;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.6;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.6;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.7;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
10.221.21.7;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.221.21.0/24;
