timestamp;data;status_teste;ip;porta;controle;origem;mascara rede;
1653680055;27/05/2022 16:34:15;ok;10.192.29.207;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680057;27/05/2022 16:34:17;naook;10.192.29.207;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680057;27/05/2022 16:34:17;ok;10.192.29.207;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680060;27/05/2022 16:34:20;naook;10.192.29.208;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680065;27/05/2022 16:34:25;naook;10.192.29.208;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680071;27/05/2022 16:34:31;naook;10.192.29.208;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680077;27/05/2022 16:34:37;ok;10.192.29.209;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680083;27/05/2022 16:34:43;naook;10.192.29.209;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680089;27/05/2022 16:34:49;ok;10.192.29.209;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680095;27/05/2022 16:34:55;ok;10.192.29.210;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680101;27/05/2022 16:35:01;naook;10.192.29.210;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680102;27/05/2022 16:35:02;naook;10.192.29.210;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680102;27/05/2022 16:35:02;ok;10.192.29.211;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680107;27/05/2022 16:35:07;naook;10.192.29.211;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680108;27/05/2022 16:35:08;naook;10.192.29.211;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680108;27/05/2022 16:35:08;naook;10.192.29.212;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680108;27/05/2022 16:35:08;naook;10.192.29.212;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680108;27/05/2022 16:35:08;naook;10.192.29.212;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680108;27/05/2022 16:35:08;naook;10.192.29.213;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680113;27/05/2022 16:35:13;naook;10.192.29.213;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680119;27/05/2022 16:35:19;naook;10.192.29.213;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680125;27/05/2022 16:35:25;naook;10.192.29.214;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680131;27/05/2022 16:35:31;naook;10.192.29.214;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680137;27/05/2022 16:35:37;naook;10.192.29.214;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680143;27/05/2022 16:35:43;ok;10.192.29.215;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680149;27/05/2022 16:35:49;naook;10.192.29.215;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680150;27/05/2022 16:35:50;naook;10.192.29.215;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680150;27/05/2022 16:35:50;naook;10.192.29.216;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680155;27/05/2022 16:35:55;naook;10.192.29.216;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680161;27/05/2022 16:36:01;naook;10.192.29.216;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680167;27/05/2022 16:36:07;ok;10.192.29.217;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680173;27/05/2022 16:36:13;naook;10.192.29.217;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680174;27/05/2022 16:36:14;ok;10.192.29.217;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680179;27/05/2022 16:36:19;naook;10.192.29.218;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680185;27/05/2022 16:36:25;naook;10.192.29.218;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680191;27/05/2022 16:36:31;naook;10.192.29.218;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680197;27/05/2022 16:36:37;ok;10.192.29.219;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680203;27/05/2022 16:36:43;naook;10.192.29.219;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680204;27/05/2022 16:36:44;ok;10.192.29.219;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680209;27/05/2022 16:36:49;naook;10.192.29.220;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680215;27/05/2022 16:36:55;naook;10.192.29.220;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680221;27/05/2022 16:37:01;naook;10.192.29.220;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680227;27/05/2022 16:37:07;naook;10.192.29.221;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680233;27/05/2022 16:37:13;naook;10.192.29.221;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680239;27/05/2022 16:37:19;naook;10.192.29.221;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680245;27/05/2022 16:37:25;ok;10.192.29.222;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
